location,category,fname,word_count,disk_usage
./Mystery/92620.txt,Mystery,92620.txt,30532,160K
./Historical/261193.txt,Historical,261193.txt,30543,184K
./Literature/261193.txt,Literature,261193.txt,30543,184K
./Other/et3462.txt,Other,et3462.txt,30555,164K
./Horror/172283.txt,Horror,172283.txt,30577,168K
./Adventure/327630.txt,Adventure,327630.txt,30602,164K
./Humor/348444.txt,Humor,348444.txt,30620,168K
./New_Adult/b4938.txt,New_Adult,b4938.txt,30656,164K
./Romance/b4938.txt,Romance,b4938.txt,30656,164K
./Fantasy/370849.txt,Fantasy,370849.txt,30669,164K
./Adventure/392746.txt,Adventure,392746.txt,30683,172K
./Romance/421777.txt,Romance,421777.txt,30685,164K
./New_Adult/Lana.txt,New_Adult,Lana.txt,30692,160K
./Romance/Lana.txt,Romance,Lana.txt,30692,160K
./Romance/432099.txt,Romance,432099.txt,30700,160K
./Teen/432099.txt,Teen,432099.txt,30700,160K
./Mystery/367893.txt,Mystery,367893.txt,30707,172K
./Teen/457146.txt,Teen,457146.txt,30713,180K
./Teen/455891.txt,Teen,455891.txt,30718,176K
./Mystery/295195.txt,Mystery,295195.txt,30723,172K
./Thriller/295195.txt,Thriller,295195.txt,30723,172K
./Fantasy/u3108.txt,Fantasy,u3108.txt,30731,168K
./Horror/u3108.txt,Horror,u3108.txt,30731,168K
./Young_Adult/u3108.txt,Young_Adult,u3108.txt,30731,168K
./Adventure/323489.txt,Adventure,323489.txt,30736,176K
./Mystery/515721.txt,Mystery,515721.txt,30744,176K
./Other/et4827.txt,Other,et4827.txt,30758,160K
./Romance/et4827.txt,Romance,et4827.txt,30758,160K
./Adventure/434413.txt,Adventure,434413.txt,30782,168K
./Fantasy/434413.txt,Fantasy,434413.txt,30782,168K
./Romance/374409.txt,Romance,374409.txt,30801,148K
./Horror/175690.txt,Horror,175690.txt,30802,168K
./Mystery/398958.txt,Mystery,398958.txt,30810,164K
./Science_fiction/468980.txt,Science_fiction,468980.txt,30811,176K
./Romance/313370.txt,Romance,313370.txt,30829,160K
./Science_fiction/313370.txt,Science_fiction,313370.txt,30829,160K
./Romance/384811.txt,Romance,384811.txt,30839,168K
./Adventure/347576.txt,Adventure,347576.txt,30844,168K
./Mystery/347576.txt,Mystery,347576.txt,30844,168K
./Other/et3394.txt,Other,et3394.txt,30866,164K
./Fantasy/u4565.txt,Fantasy,u4565.txt,30882,168K
./Romance/u4565.txt,Romance,u4565.txt,30882,168K
./Vampires/u4565.txt,Vampires,u4565.txt,30882,168K
./New_Adult/et4838.txt,New_Adult,et4838.txt,30897,164K
./Other/et4838.txt,Other,et4838.txt,30897,164K
./Romance/et4838.txt,Romance,et4838.txt,30897,164K
./Fantasy/492902.txt,Fantasy,492902.txt,30916,172K
./Science_fiction/459287.txt,Science_fiction,459287.txt,30922,176K
./Historical/133452.txt,Historical,133452.txt,30996,172K
./Mystery/417576.txt,Mystery,417576.txt,30998,168K
./Romance/Vampalicious.txt,Romance,Vampalicious.txt,30999,176K
./Vampires/Vampalicious.txt,Vampires,Vampalicious.txt,30999,176K
./Mystery/431221.txt,Mystery,431221.txt,31011,168K
./Thriller/431221.txt,Thriller,431221.txt,31011,168K
./Teen/431690.txt,Teen,431690.txt,31013,160K
./Humor/139761.txt,Humor,139761.txt,31026,172K
./Fantasy/416418.txt,Fantasy,416418.txt,31068,172K
./New_Adult/u5250.txt,New_Adult,u5250.txt,31080,164K
./Romance/u5250.txt,Romance,u5250.txt,31080,164K
./Horror/u3545.txt,Horror,u3545.txt,31090,168K
./Fantasy/465179.txt,Fantasy,465179.txt,31111,184K
./Humor/465179.txt,Humor,465179.txt,31111,184K
./New_Adult/b4544.txt,New_Adult,b4544.txt,31130,156K
./Romance/b4544.txt,Romance,b4544.txt,31130,156K
./Teen/470326.txt,Teen,470326.txt,31151,176K
./Literature/372692.txt,Literature,372692.txt,31182,164K
./Thriller/278638.txt,Thriller,278638.txt,31185,168K
./Literature/236983.txt,Literature,236983.txt,31186,176K
./Romance/504298.txt,Romance,504298.txt,31201,156K
./Historical/291557.txt,Historical,291557.txt,31220,176K
./Other/et3386.txt,Other,et3386.txt,31232,164K
./Romance/474322.txt,Romance,474322.txt,31236,180K
./Literature/473950.txt,Literature,473950.txt,31250,164K
./Science_fiction/337383.txt,Science_fiction,337383.txt,31276,176K
./Horror/u3544.txt,Horror,u3544.txt,31296,172K
./Romance/432790.txt,Romance,432790.txt,31312,164K
./Teen/458391.txt,Teen,458391.txt,31326,172K
./New_Adult/u4757.txt,New_Adult,u4757.txt,31340,164K
./Romance/u4757.txt,Romance,u4757.txt,31340,164K
./Young_Adult/u4757.txt,Young_Adult,u4757.txt,31340,164K
./Science_fiction/476217.txt,Science_fiction,476217.txt,31341,168K
./Themes/153457.txt,Themes,153457.txt,31341,168K
./Science_fiction/340259.txt,Science_fiction,340259.txt,31345,168K
./Literature/91674.txt,Literature,91674.txt,31355,180K
./Other/et5188.txt,Other,et5188.txt,31356,164K
./Romance/et5188.txt,Romance,et5188.txt,31356,164K
./Fantasy/397736.txt,Fantasy,397736.txt,31361,172K
./Thriller/397736.txt,Thriller,397736.txt,31361,172K
./Romance/470054.txt,Romance,470054.txt,31368,168K
./Fantasy/502741.txt,Fantasy,502741.txt,31374,172K
./Science_fiction/417226.txt,Science_fiction,417226.txt,31376,180K
./Mystery/207086.txt,Mystery,207086.txt,31407,172K
./Thriller/207086.txt,Thriller,207086.txt,31407,172K
./Other/et3411.txt,Other,et3411.txt,31415,164K
./Romance/514884.txt,Romance,514884.txt,31436,160K
./Fantasy/530234.txt,Fantasy,530234.txt,31446,164K
./Adventure/312155.txt,Adventure,312155.txt,31461,180K
./Science_fiction/312155.txt,Science_fiction,312155.txt,31461,180K
./Fantasy/The_Emperor_s_Soul.txt,Fantasy,The_Emperor_s_Soul.txt,31537,176K
./Science_fiction/The_Emperor_s_Soul.txt,Science_fiction,The_Emperor_s_Soul.txt,31537,176K
./Romance/b5008.txt,Romance,b5008.txt,31538,168K
./Other/et5189.txt,Other,et5189.txt,31546,164K
./Romance/et5189.txt,Romance,et5189.txt,31546,164K
./Fantasy/u4213.txt,Fantasy,u4213.txt,31583,172K
./Romance/u4213.txt,Romance,u4213.txt,31583,172K
./Vampires/u4213.txt,Vampires,u4213.txt,31583,172K
./Other/et5107.txt,Other,et5107.txt,31594,168K
./Romance/et5107.txt,Romance,et5107.txt,31594,168K
./Adventure/18096.txt,Adventure,18096.txt,31603,176K
./Teen/511835.txt,Teen,511835.txt,31603,180K
./Thriller/511835.txt,Thriller,511835.txt,31603,180K
./Science_fiction/386387.txt,Science_fiction,386387.txt,31636,172K
./Adventure/505347.txt,Adventure,505347.txt,31669,184K
./Fantasy/505347.txt,Fantasy,505347.txt,31669,184K
./Science_fiction/517897.txt,Science_fiction,517897.txt,31700,180K
./Horror/391337.txt,Horror,391337.txt,31728,176K
./Other/et3393.txt,Other,et3393.txt,31738,164K
./Horror/316446.txt,Horror,316446.txt,31746,172K
./Fantasy/413899.txt,Fantasy,413899.txt,31753,172K
./Teen/413899.txt,Teen,413899.txt,31753,172K
./Literature/452580.txt,Literature,452580.txt,31757,180K
./Literature/75430.txt,Literature,75430.txt,31794,180K
./Romance/Re-Vamped.txt,Romance,Re-Vamped.txt,31802,180K
./Vampires/Re-Vamped.txt,Vampires,Re-Vamped.txt,31802,180K
./Fantasy/u3548.txt,Fantasy,u3548.txt,31822,172K
./Mystery/u3548.txt,Mystery,u3548.txt,31822,172K
./Vampires/u3548.txt,Vampires,u3548.txt,31822,172K
./Adventure/438656.txt,Adventure,438656.txt,31833,176K
./Romance/438656.txt,Romance,438656.txt,31833,176K
./New_Adult/u3262.txt,New_Adult,u3262.txt,31840,164K
./Romance/u3262.txt,Romance,u3262.txt,31840,164K
./Young_Adult/u3262.txt,Young_Adult,u3262.txt,31840,164K
./Other/et4096.txt,Other,et4096.txt,31858,172K
./Thriller/280632.txt,Thriller,280632.txt,31865,176K
./Romance/Mackenzie_s_Magic.txt,Romance,Mackenzie_s_Magic.txt,31886,176K
./Mystery/326280.txt,Mystery,326280.txt,31896,172K
./Adventure/335083.txt,Adventure,335083.txt,31908,172K
./Horror/335083.txt,Horror,335083.txt,31908,172K
./Fantasy/403924.txt,Fantasy,403924.txt,31927,180K
./Literature/294522.txt,Literature,294522.txt,31961,172K
./New_Adult/u3651.txt,New_Adult,u3651.txt,31975,164K
./Romance/u3651.txt,Romance,u3651.txt,31975,164K
./Young_Adult/u3651.txt,Young_Adult,u3651.txt,31975,164K
./Romance/b5081.txt,Romance,b5081.txt,31992,172K
./Literature/89122.txt,Literature,89122.txt,32012,180K
./Mystery/89122.txt,Mystery,89122.txt,32012,180K
./Humor/314095.txt,Humor,314095.txt,32027,180K
./New_Adult/Secrets-02.txt,New_Adult,Secrets-02.txt,32042,164K
./Romance/Secrets-02.txt,Romance,Secrets-02.txt,32042,164K
./Science_fiction/293410.txt,Science_fiction,293410.txt,32045,188K
./Romance/u3445.txt,Romance,u3445.txt,32049,176K
./Thriller/461225.txt,Thriller,461225.txt,32051,180K
./Romance/Switched.txt,Romance,Switched.txt,32054,180K
./Vampires/Switched.txt,Vampires,Switched.txt,32054,180K
./Fantasy/Experiment_in_Terror-6_5.txt,Fantasy,Experiment_in_Terror-6_5.txt,32057,168K
./New_Adult/Experiment_in_Terror-6_5.txt,New_Adult,Experiment_in_Terror-6_5.txt,32057,168K
./Fantasy/u3226.txt,Fantasy,u3226.txt,32057,172K
./Romance/u3226.txt,Romance,u3226.txt,32057,172K
./Vampires/u3226.txt,Vampires,u3226.txt,32057,172K
./Fantasy/450849.txt,Fantasy,450849.txt,32082,176K
./Science_fiction/450849.txt,Science_fiction,450849.txt,32082,176K
./Romance/498109.txt,Romance,498109.txt,32087,180K
./Fantasy/367728.txt,Fantasy,367728.txt,32113,188K
./Teen/367728.txt,Teen,367728.txt,32113,188K
./Thriller/417372.txt,Thriller,417372.txt,32114,188K
./New_Adult/u3917.txt,New_Adult,u3917.txt,32133,172K
./Romance/u3917.txt,Romance,u3917.txt,32133,172K
./New_Adult/On_Dublin_Street-1_5.txt,New_Adult,On_Dublin_Street-1_5.txt,32139,168K
./Romance/On_Dublin_Street-1_5.txt,Romance,On_Dublin_Street-1_5.txt,32139,168K
./Teen/372874.txt,Teen,372874.txt,32142,180K
./Adventure/457281.txt,Adventure,457281.txt,32149,180K
./Fantasy/457281.txt,Fantasy,457281.txt,32149,180K
./Mystery/98120.txt,Mystery,98120.txt,32170,172K
./Romance/Fangtastic.txt,Romance,Fangtastic.txt,32174,184K
./Vampires/Fangtastic.txt,Vampires,Fangtastic.txt,32174,184K
./Humor/12732.txt,Humor,12732.txt,32176,172K
./Horror/332037.txt,Horror,332037.txt,32185,184K
./Humor/40148.txt,Humor,40148.txt,32186,192K
./Fantasy/466185.txt,Fantasy,466185.txt,32201,180K
./Thriller/466185.txt,Thriller,466185.txt,32201,180K
./Science_fiction/393477.txt,Science_fiction,393477.txt,32237,184K
./Thriller/393477.txt,Thriller,393477.txt,32237,184K
./Literature/120723.txt,Literature,120723.txt,32240,180K
./Fantasy/382426.txt,Fantasy,382426.txt,32260,172K
./Teen/382426.txt,Teen,382426.txt,32260,172K
./Fantasy/512438.txt,Fantasy,512438.txt,32344,188K
./Teen/512438.txt,Teen,512438.txt,32344,188K
./Romance/464499.txt,Romance,464499.txt,32345,180K
./Science_fiction/464499.txt,Science_fiction,464499.txt,32345,180K
./Romance/u4301.txt,Romance,u4301.txt,32352,180K
./Teen/449787.txt,Teen,449787.txt,32393,172K
./Adventure/493522.txt,Adventure,493522.txt,32414,180K
./Mystery/74588.txt,Mystery,74588.txt,32416,188K
./Other/et3295.txt,Other,et3295.txt,32424,176K
./Other/et3337.txt,Other,et3337.txt,32478,172K
./Romance/et3337.txt,Romance,et3337.txt,32478,172K
./Horror/159095.txt,Horror,159095.txt,32484,180K
./New_Adult/u3326.txt,New_Adult,u3326.txt,32496,168K
./Romance/u3326.txt,Romance,u3326.txt,32496,168K
./New_Adult/b5235.txt,New_Adult,b5235.txt,32510,176K
./Romance/b5235.txt,Romance,b5235.txt,32510,176K
./Horror/500818.txt,Horror,500818.txt,32513,184K
./Science_fiction/500818.txt,Science_fiction,500818.txt,32513,184K
./Historical/325327.txt,Historical,325327.txt,32521,172K
./Fantasy/366099.txt,Fantasy,366099.txt,32523,184K
./Humor/366099.txt,Humor,366099.txt,32523,184K
./Themes/318445.txt,Themes,318445.txt,32535,180K
./Science_fiction/497820.txt,Science_fiction,497820.txt,32539,184K
./Fantasy/469002.txt,Fantasy,469002.txt,32552,192K
./Science_fiction/469002.txt,Science_fiction,469002.txt,32552,192K
./Romance/et3115.txt,Romance,et3115.txt,32571,176K
./New_Adult/u4489.txt,New_Adult,u4489.txt,32612,168K
./Romance/u4489.txt,Romance,u4489.txt,32612,168K
./Fantasy/468065.txt,Fantasy,468065.txt,32615,188K
./Romance/468065.txt,Romance,468065.txt,32615,188K
./Adventure/61666.txt,Adventure,61666.txt,32622,180K
./New_Adult/b5273.txt,New_Adult,b5273.txt,32631,172K
./Romance/b5273.txt,Romance,b5273.txt,32631,172K
./Literature/382672.txt,Literature,382672.txt,32639,188K
./Romance/412424.txt,Romance,412424.txt,32648,180K
./Literature/88841.txt,Literature,88841.txt,32649,188K
./Vampires/u4257.txt,Vampires,u4257.txt,32657,172K
./Young_Adult/u4257.txt,Young_Adult,u4257.txt,32657,172K
./Science_fiction/345645.txt,Science_fiction,345645.txt,32663,188K
./Adventure/178951.txt,Adventure,178951.txt,32664,172K
./Literature/178951.txt,Literature,178951.txt,32664,172K
./Adventure/242287.txt,Adventure,242287.txt,32675,176K
./Other/et5187.txt,Other,et5187.txt,32730,172K
./Romance/et5187.txt,Romance,et5187.txt,32730,172K
./Humor/466756.txt,Humor,466756.txt,32866,192K
./Romance/501948.txt,Romance,501948.txt,32894,180K
./Mystery/Deadly_Promises.txt,Mystery,Deadly_Promises.txt,32908,180K
./Romance/Deadly_Promises.txt,Romance,Deadly_Promises.txt,32908,180K
./Vampires/u4256.txt,Vampires,u4256.txt,32969,176K
./Young_Adult/u4256.txt,Young_Adult,u4256.txt,32969,176K
./Romance/340814.txt,Romance,340814.txt,32981,176K
./Adventure/363705.txt,Adventure,363705.txt,32991,184K
./Literature/212033.txt,Literature,212033.txt,33005,184K
./Other/et3389.txt,Other,et3389.txt,33024,176K
./Horror/34001.txt,Horror,34001.txt,33081,184K
./Adventure/296100.txt,Adventure,296100.txt,33106,180K
./Thriller/296100.txt,Thriller,296100.txt,33106,180K
./Literature/519307.txt,Literature,519307.txt,33110,184K
./Teen/408460.txt,Teen,408460.txt,33114,184K
./Literature/304066.txt,Literature,304066.txt,33135,176K
./Literature/346648.txt,Literature,346648.txt,33154,172K
./Themes/346648.txt,Themes,346648.txt,33154,172K
./Romance/Stolen-Pleasures.txt,Romance,Stolen-Pleasures.txt,33182,188K
./Romance/u3712.txt,Romance,u3712.txt,33242,184K
./Historical/250361.txt,Historical,250361.txt,33253,188K
./Literature/501537.txt,Literature,501537.txt,33258,184K
./Romance/501537.txt,Romance,501537.txt,33258,184K
./Adventure/21479.txt,Adventure,21479.txt,33273,180K
./Teen/377591.txt,Teen,377591.txt,33312,176K
./Teen/433033.txt,Teen,433033.txt,33350,192K
./Romance/Her-Mad-Grace.txt,Romance,Her-Mad-Grace.txt,33360,188K
./Fantasy/u4683.txt,Fantasy,u4683.txt,33368,184K
./Science_fiction/306456.txt,Science_fiction,306456.txt,33377,192K
./Science_fiction/327271.txt,Science_fiction,327271.txt,33438,188K
./Fantasy/404256.txt,Fantasy,404256.txt,33478,188K
./Fantasy/u4891.txt,Fantasy,u4891.txt,33479,180K
./Horror/u4891.txt,Horror,u4891.txt,33479,180K
./Young_Adult/u4891.txt,Young_Adult,u4891.txt,33479,180K
./Mystery/50055.txt,Mystery,50055.txt,33514,188K
./Romance/484482.txt,Romance,484482.txt,33517,180K
./Mystery/76910.txt,Mystery,76910.txt,33530,192K
./Romance/Lucien-s-Gamble.txt,Romance,Lucien-s-Gamble.txt,33563,188K
./Horror/322132.txt,Horror,322132.txt,33583,196K
./Science_fiction/322132.txt,Science_fiction,322132.txt,33583,196K
./Fantasy/524552.txt,Fantasy,524552.txt,33588,188K
./Science_fiction/524552.txt,Science_fiction,524552.txt,33588,188K
./Romance/Beautiful-Bitch.txt,Romance,Beautiful-Bitch.txt,33596,180K
./Fantasy/u3973.txt,Fantasy,u3973.txt,33604,184K
./Romance/u3973.txt,Romance,u3973.txt,33604,184K
./Science_fiction/380868.txt,Science_fiction,380868.txt,33613,184K
./Thriller/380868.txt,Thriller,380868.txt,33613,184K
./Science_fiction/518665.txt,Science_fiction,518665.txt,33627,188K
./Thriller/425174.txt,Thriller,425174.txt,33661,188K
./Horror/351899.txt,Horror,351899.txt,33679,184K
./Thriller/503985.txt,Thriller,503985.txt,33695,188K
./Science_fiction/355009.txt,Science_fiction,355009.txt,33705,188K
./Humor/518552.txt,Humor,518552.txt,33726,192K
./Science_fiction/310609.txt,Science_fiction,310609.txt,33741,180K
./Themes/310609.txt,Themes,310609.txt,33741,180K
./Fantasy/397565.txt,Fantasy,397565.txt,33756,188K
./Adventure/275885.txt,Adventure,275885.txt,33756,192K
./Fantasy/513875.txt,Fantasy,513875.txt,33763,184K
./Teen/513875.txt,Teen,513875.txt,33763,184K
./Horror/205292.txt,Horror,205292.txt,33784,184K
./Adventure/71618.txt,Adventure,71618.txt,33790,188K
./Science_fiction/388556.txt,Science_fiction,388556.txt,33813,192K
./Horror/214302.txt,Horror,214302.txt,33819,188K
./Fantasy/461628.txt,Fantasy,461628.txt,33835,192K
./Science_fiction/441834.txt,Science_fiction,441834.txt,33843,188K
./Fantasy/u4071.txt,Fantasy,u4071.txt,33854,184K
./Romance/u4071.txt,Romance,u4071.txt,33854,184K
./Vampires/u4071.txt,Vampires,u4071.txt,33854,184K
./Humor/449619.txt,Humor,449619.txt,33870,180K
./Mystery/104427.txt,Mystery,104427.txt,33893,180K
./Horror/317523.txt,Horror,317523.txt,33913,188K
./Romance/317523.txt,Romance,317523.txt,33913,188K
./Romance/406336.txt,Romance,406336.txt,33932,192K
./Historical/338219.txt,Historical,338219.txt,33943,184K
./Literature/338219.txt,Literature,338219.txt,33943,184K
./Fantasy/Dark_Elements-0_5.txt,Fantasy,Dark_Elements-0_5.txt,33962,180K
./Young_Adult/Dark_Elements-0_5.txt,Young_Adult,Dark_Elements-0_5.txt,33962,180K
./Adventure/417336.txt,Adventure,417336.txt,33971,200K
./Fantasy/417336.txt,Fantasy,417336.txt,33971,200K
./Humor/306291.txt,Humor,306291.txt,33981,184K
./Adventure/355591.txt,Adventure,355591.txt,33990,188K
./Romance/355591.txt,Romance,355591.txt,33990,188K
./Other/et3387.txt,Other,et3387.txt,34034,176K
./Vampires/u4261.txt,Vampires,u4261.txt,34052,184K
./Young_Adult/u4261.txt,Young_Adult,u4261.txt,34052,184K
./Romance/498142.txt,Romance,498142.txt,34060,192K
./Humor/158342.txt,Humor,158342.txt,34082,192K
./Teen/361681.txt,Teen,361681.txt,34083,196K
./Mystery/483338.txt,Mystery,483338.txt,34108,200K
./Romance/Guilty_Pleasures-2.txt,Romance,Guilty_Pleasures-2.txt,34140,180K
./Science_fiction/390635.txt,Science_fiction,390635.txt,34144,184K
./Romance/506526.txt,Romance,506526.txt,34147,192K
./Adventure/397917.txt,Adventure,397917.txt,34168,200K
./Adventure/115933.txt,Adventure,115933.txt,34188,188K
./Teen/421142.txt,Teen,421142.txt,34201,180K
./Romance/357935.txt,Romance,357935.txt,34206,196K
./Science_fiction/357935.txt,Science_fiction,357935.txt,34206,196K
./Literature/369419.txt,Literature,369419.txt,34217,192K
./Romance/435696.txt,Romance,435696.txt,34241,184K
./Romance/484347.txt,Romance,484347.txt,34241,204K
./Teen/484347.txt,Teen,484347.txt,34241,204K
./Humor/22968.txt,Humor,22968.txt,34251,192K
./Other/et3410.txt,Other,et3410.txt,34261,180K
./New_Adult/u4810.txt,New_Adult,u4810.txt,34269,176K
./Romance/u4810.txt,Romance,u4810.txt,34269,176K
./Young_Adult/u4810.txt,Young_Adult,u4810.txt,34269,176K
./Romance/b4533.txt,Romance,b4533.txt,34282,192K
./Science_fiction/419199.txt,Science_fiction,419199.txt,34287,176K
./Teen/419199.txt,Teen,419199.txt,34287,176K
./Romance/375171.txt,Romance,375171.txt,34295,192K
./Science_fiction/290141.txt,Science_fiction,290141.txt,34298,196K
./Mystery/102597.txt,Mystery,102597.txt,34299,196K
./Fantasy/398587.txt,Fantasy,398587.txt,34314,192K
./Thriller/515430.txt,Thriller,515430.txt,34342,188K
./Romance/b4532.txt,Romance,b4532.txt,34351,192K
./Romance/374164.txt,Romance,374164.txt,34354,188K
./Other/et3388.txt,Other,et3388.txt,34391,180K
./Romance/356610.txt,Romance,356610.txt,34485,184K
./Science_fiction/424230.txt,Science_fiction,424230.txt,34493,196K
./Adventure/151181.txt,Adventure,151181.txt,34511,192K
./Fantasy/459207.txt,Fantasy,459207.txt,34511,200K
./Humor/459207.txt,Humor,459207.txt,34511,200K
./Thriller/478231.txt,Thriller,478231.txt,34530,192K
./Romance/520246.txt,Romance,520246.txt,34536,188K
./Humor/379340.txt,Humor,379340.txt,34540,180K
./Mystery/379340.txt,Mystery,379340.txt,34540,180K
./New_Adult/Hopeless-2_5.txt,New_Adult,Hopeless-2_5.txt,34547,176K
./Romance/Hopeless-2_5.txt,Romance,Hopeless-2_5.txt,34547,176K
./Young_Adult/Hopeless-2_5.txt,Young_Adult,Hopeless-2_5.txt,34547,176K
./Romance/u3061.txt,Romance,u3061.txt,34562,184K
./Other/et3385.txt,Other,et3385.txt,34566,180K
./Fantasy/526818.txt,Fantasy,526818.txt,34617,192K
./Science_fiction/396423.txt,Science_fiction,396423.txt,34619,196K
./Fantasy/u3955.txt,Fantasy,u3955.txt,34635,188K
./Romance/u3955.txt,Romance,u3955.txt,34635,188K
./Vampires/Vampire_Mountain.txt,Vampires,Vampire_Mountain.txt,34638,184K
./Romance/334061.txt,Romance,334061.txt,34641,196K
./Fantasy/430046.txt,Fantasy,430046.txt,34649,184K
./New_Adult/u3669.txt,New_Adult,u3669.txt,34658,180K
./Romance/u3669.txt,Romance,u3669.txt,34658,180K
./Adventure/461479.txt,Adventure,461479.txt,34681,192K
./Historical/461479.txt,Historical,461479.txt,34681,192K
./Fantasy/486720.txt,Fantasy,486720.txt,34710,192K
./Horror/204712.txt,Horror,204712.txt,34713,188K
./Science_fiction/346580.txt,Science_fiction,346580.txt,34730,188K
./Teen/346580.txt,Teen,346580.txt,34730,188K
./Literature/123780.txt,Literature,123780.txt,34783,196K
./New_Adult/et5263.txt,New_Adult,et5263.txt,34821,188K
./Other/et5263.txt,Other,et5263.txt,34821,188K
./Romance/et5263.txt,Romance,et5263.txt,34821,188K
./Romance/Angels_Everywhere-3.txt,Romance,Angels_Everywhere-3.txt,34841,196K
./New_Adult/b5233.txt,New_Adult,b5233.txt,34847,188K
./Romance/b5233.txt,Romance,b5233.txt,34847,188K
./Romance/429418.txt,Romance,429418.txt,34861,196K
./Adventure/455867.txt,Adventure,455867.txt,34869,204K
./Thriller/455867.txt,Thriller,455867.txt,34869,204K
./Mystery/u3787.txt,Mystery,u3787.txt,34925,180K
./New_Adult/u3787.txt,New_Adult,u3787.txt,34925,180K
./Romance/u3787.txt,Romance,u3787.txt,34925,180K
./Romance/382713.txt,Romance,382713.txt,34931,188K
./New_Adult/et4836.txt,New_Adult,et4836.txt,34979,180K
./Other/et4836.txt,Other,et4836.txt,34979,180K
./Romance/et4836.txt,Romance,et4836.txt,34979,180K
./Romance/407614.txt,Romance,407614.txt,35021,192K
./Teen/374443.txt,Teen,374443.txt,35056,184K
./New_Adult/b5234.txt,New_Adult,b5234.txt,35083,188K
./Romance/b5234.txt,Romance,b5234.txt,35083,188K
./Humor/526114.txt,Humor,526114.txt,35090,200K
./New_Adult/b5274.txt,New_Adult,b5274.txt,35105,188K
./Romance/b5274.txt,Romance,b5274.txt,35105,188K
./Vampires/Dark_Hunger.txt,Vampires,Dark_Hunger.txt,35117,192K
./Fantasy/361770.txt,Fantasy,361770.txt,35129,188K
./Horror/361770.txt,Horror,361770.txt,35129,188K
./Romance/Misled.txt,Romance,Misled.txt,35130,192K
./Literature/315126.txt,Literature,315126.txt,35139,200K
./Romance/315126.txt,Romance,315126.txt,35139,200K
./Romance/His_Absolute_Domination.txt,Romance,His_Absolute_Domination.txt,35155,188K
./Romance/u3236.txt,Romance,u3236.txt,35156,184K
./Adventure/445016.txt,Adventure,445016.txt,35164,200K
./Humor/362125.txt,Humor,362125.txt,35166,196K
./Humor/440.txt,Humor,440.txt,35196,200K
./Romance/u3943.txt,Romance,u3943.txt,35197,196K
./Science_fiction/u3943.txt,Science_fiction,u3943.txt,35197,196K
./Vampires/u4260.txt,Vampires,u4260.txt,35207,188K
./Young_Adult/u4260.txt,Young_Adult,u4260.txt,35207,188K
./Humor/433047.txt,Humor,433047.txt,35215,184K
./Horror/178175.txt,Horror,178175.txt,35216,192K
./Thriller/524577.txt,Thriller,524577.txt,35250,188K
./Thriller/368923.txt,Thriller,368923.txt,35263,188K
./Vampires/The_Vampire_Prince.txt,Vampires,The_Vampire_Prince.txt,35272,192K
./Romance/304981.txt,Romance,304981.txt,35312,192K
./Romance/349472.txt,Romance,349472.txt,35320,180K
./New_Adult/b3185.txt,New_Adult,b3185.txt,35331,196K
./Romance/b3185.txt,Romance,b3185.txt,35331,196K
./Fantasy/505162.txt,Fantasy,505162.txt,35360,188K
./Teen/505162.txt,Teen,505162.txt,35360,188K
./Romance/Hopeless-1.txt,Romance,Hopeless-1.txt,35370,184K
./Science_fiction/514035.txt,Science_fiction,514035.txt,35370,200K
./Romance/451010.txt,Romance,451010.txt,35392,200K
./Science_fiction/451010.txt,Science_fiction,451010.txt,35392,200K
./Romance/The_Landis_Brothers_1.txt,Romance,The_Landis_Brothers_1.txt,35441,200K
./Fantasy/u3153.txt,Fantasy,u3153.txt,35445,196K
./Romance/u3153.txt,Romance,u3153.txt,35445,196K
./Romance/Kissing_Coffins.txt,Romance,Kissing_Coffins.txt,35470,196K
./Vampires/Kissing_Coffins.txt,Vampires,Kissing_Coffins.txt,35470,196K
./Literature/9366.txt,Literature,9366.txt,35488,200K
./Thriller/497999.txt,Thriller,497999.txt,35501,200K
./Literature/215318.txt,Literature,215318.txt,35514,184K
./Romance/b5042.txt,Romance,b5042.txt,35519,192K
./Teen/445736.txt,Teen,445736.txt,35541,212K
./Historical/448819.txt,Historical,448819.txt,35556,200K
./Romance/448819.txt,Romance,448819.txt,35556,200K
./Thriller/486431.txt,Thriller,486431.txt,35560,204K
./Adventure/469233.txt,Adventure,469233.txt,35600,200K
./Humor/469233.txt,Humor,469233.txt,35600,200K
./Horror/28624.txt,Horror,28624.txt,35645,192K
./Thriller/469195.txt,Thriller,469195.txt,35651,204K
./Romance/321631.txt,Romance,321631.txt,35653,192K
./Romance/The_Long_Hot_Summer.txt,Romance,The_Long_Hot_Summer.txt,35724,196K
./Other/et3517.txt,Other,et3517.txt,35753,192K
./Romance/et3517.txt,Romance,et3517.txt,35753,192K
./Mystery/292638.txt,Mystery,292638.txt,35757,196K
./Thriller/292638.txt,Thriller,292638.txt,35757,196K
./Mystery/u3444.txt,Mystery,u3444.txt,35759,188K
./New_Adult/u3444.txt,New_Adult,u3444.txt,35759,188K
./Romance/u3444.txt,Romance,u3444.txt,35759,188K
./Science_fiction/412557.txt,Science_fiction,412557.txt,35759,196K
./Romance/b4971.txt,Romance,b4971.txt,35879,192K
./Adventure/524935.txt,Adventure,524935.txt,35895,216K
./Romance/430843.txt,Romance,430843.txt,35903,196K
